date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:42	27081/27081	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/select-bootstrap.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/select-bootstrap.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:42	27127/27127	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/sliders.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/sliders.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:43	27875/27875	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/features/input-labels.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/features/input-labels.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:44	27024/27024	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/features/default-navbar.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/features/default-navbar.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:44	27052/27052	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/features/navbar-logo.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/features/navbar-logo.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:45	30142/30142	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/features/binding-cursor.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/features/binding-cursor.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:50	277845/277845	---M--	200	added ('OK')	image/jpeg	etag:%225e7e1701-43d55%22	https://demos.creative-tim.com/material-kit-pro/assets/img/bg12.jpg	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/bg12.jpg	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
20:59:55	145857/145857	---M--	200	added ('OK')	image/jpeg	etag:%225e7e1701-239c1%22	https://demos.creative-tim.com/material-kit-pro/assets/img/dg3.jpg	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/dg3.jpg	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
21:00:02	174691/174691	---M--	200	added ('OK')	image/jpeg	etag:%225e7e1701-2aa63%22	https://demos.creative-tim.com/material-kit-pro/assets/img/bg9.jpg	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/bg9.jpg	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
21:00:08	78490/78490	---M--	200	added ('OK')	image/jpeg	etag:%225e7e1701-1329a%22	https://demos.creative-tim.com/material-kit-pro/assets/img/examples/card-blog4.jpg	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/examples/card-blog4.jpg	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
21:00:10	220039/220039	---M--	200	added ('OK')	image/jpeg	etag:%225e7e1701-35b87%22	https://demos.creative-tim.com/material-kit-pro/assets/img/examples/office2.jpg	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/examples/office2.jpg	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
21:00:22	1197647/1197647	---M--	200	added ('OK')	image/png	etag:%225e7e1701-12464f%22	https://demos.creative-tim.com/material-kit-pro/assets/img/sections/iphone.png	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/sections/iphone.png	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
21:00:27	858189/858189	---M--	200	added ('OK')	image/png	etag:%225e7e1701-d184d%22	https://demos.creative-tim.com/material-kit-pro/assets/img/sections/iphone2.png	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/assets/img/sections/iphone2.png	(from https://demos.creative-tim.com/material-kit-pro/sections.html)
